row,col,intensity
20,0,-0.057497
20,1,-0.119859
20,2,-0.107682
21,0,-0.090437
21,1,-0.188527
21,2,-0.169374
21,3,-0.065579
22,0,-0.061305
22,1,-0.127797
22,2,-0.114814
31,23,-0.200000
32,39,-0.200000
33,63,-0.200000
49,35,-0.110696
49,36,-0.139261
49,37,-0.068424
50,35,-0.152300
50,36,-0.191602
50,37,-0.094141
50,73,-0.200000
51,35,-0.081837
51,36,-0.102955
51,37,-0.050586
52,80,-0.200000
62,58,-0.060310
62,59,-0.069224
63,57,-0.061734
63,58,-0.140453
63,59,-0.161212
63,60,-0.093353
64,57,-0.072533
64,58,-0.165021
64,59,-0.189411
64,60,-0.109683
65,58,-0.097816
65,59,-0.112274
65,60,-0.065014
70,17,-0.071539
70,18,-0.104439
70,19,-0.100996
70,20,-0.064694
71,16,-0.053786
71,17,-0.118542
71,18,-0.173060
71,19,-0.167355
71,20,-0.107201
72,16,-0.059036
72,17,-0.130114
72,18,-0.189954
72,19,-0.183692
72,20,-0.117666
73,17,-0.094601
73,18,-0.138108
73,19,-0.133555
73,20,-0.085550
73,66,-0.200000
74,18,-0.066513
74,19,-0.064320
79,0,-0.053729
79,1,-0.096120
79,2,-0.106613
79,3,-0.073315
80,0,-0.090792
80,1,-0.162425
80,2,-0.180156
80,3,-0.123890
80,4,-0.052822
81,0,-0.095122
81,1,-0.170170
81,2,-0.188747
81,3,-0.129797
81,4,-0.055341
81,48,-0.200000
82,0,-0.061788
82,1,-0.110537
82,2,-0.122603
82,3,-0.084312
92,25,-0.200000
94,41,-0.200000
95,48,-0.200000
