row,col,intensity
6,3,-0.062868
6,4,-0.061997
6,96,-0.051512
7,2,-0.062027
7,3,-0.160377
7,4,-0.158156
7,5,-0.059485
7,95,-0.070189
7,96,-0.149780
7,97,-0.133815
7,98,-0.050051
8,2,-0.060350
8,3,-0.156042
8,4,-0.153880
8,5,-0.057877
8,95,-0.085443
8,96,-0.182331
8,97,-0.162896
8,98,-0.060929
9,3,-0.057906
9,4,-0.057103
9,96,-0.092924
9,97,-0.083019
10,35,-0.200000
17,17,-0.051415
17,48,-0.057401
18,16,-0.105372
18,17,-0.138884
18,18,-0.097304
18,47,-0.121817
18,48,-0.163038
18,49,-0.087656
19,15,-0.061019
19,16,-0.151300
19,17,-0.199418
19,18,-0.139715
19,19,-0.052033
19,47,-0.138992
19,48,-0.186024
19,49,-0.100014
20,16,-0.115479
20,17,-0.152206
20,18,-0.106638
20,47,-0.063706
20,48,-0.085263
21,17,-0.061752
27,49,-0.053185
27,50,-0.085714
27,51,-0.074767
27,97,-0.200000
28,12,-0.053576
28,13,-0.114204
28,14,-0.104916
28,49,-0.106962
28,50,-0.172380
28,51,-0.150363
28,52,-0.070989
29,12,-0.087486
29,13,-0.186489
29,14,-0.171322
29,15,-0.067829
29,27,-0.200000
29,49,-0.116428
29,50,-0.187636
29,51,-0.163671
29,52,-0.077272
30,12,-0.061568
30,13,-0.131241
30,14,-0.120567
30,49,-0.068593
30,50,-0.110545
30,51,-0.096426
43,56,-0.200000
46,24,-0.081935
46,25,-0.120229
46,26,-0.105066
46,27,-0.054680
47,23,-0.052490
47,24,-0.129331
47,25,-0.189776
47,26,-0.165842
47,27,-0.086311
48,24,-0.121577
48,25,-0.178398
48,26,-0.155899
48,27,-0.081136
49,24,-0.068063
49,25,-0.099874
49,26,-0.087279
50,68,-0.200000
61,24,-0.057616
61,25,-0.075394
61,26,-0.065350
62,23,-0.058050
62,24,-0.114678
62,25,-0.150062
62,26,-0.130071
62,27,-0.074681
62,59,-0.060045
63,23,-0.076534
63,24,-0.151192
63,25,-0.197843
63,26,-0.171487
63,27,-0.098460
63,58,-0.121363
63,59,-0.153158
63,60,-0.097511
64,23,-0.066838
64,24,-0.132037
64,25,-0.172778
64,26,-0.149761
64,27,-0.085986
64,57,-0.062435
64,58,-0.156176
64,59,-0.197091
64,60,-0.125482
65,24,-0.076381
65,25,-0.099948
65,26,-0.086633
65,54,-0.200000
65,58,-0.101393
65,59,-0.127955
65,60,-0.081466
66,35,-0.065792
66,36,-0.139039
66,37,-0.114757
66,87,-0.200000
67,35,-0.089571
67,36,-0.189291
67,37,-0.156234
67,38,-0.050361
68,36,-0.100648
68,37,-0.083071
71,96,-0.101866
71,97,-0.104688
72,0,-0.076980
72,95,-0.074219
72,96,-0.175896
72,97,-0.180768
72,98,-0.080559
73,0,-0.139688
73,1,-0.069121
73,95,-0.055573
73,96,-0.131706
73,97,-0.135354
73,98,-0.060320
74,0,-0.157157
74,1,-0.077764
75,0,-0.109622
75,1,-0.054243
89,48,-0.200000
92,22,-0.200000
97,59,-0.200000
