row,col,intensity
6,93,-0.082875
6,94,-0.148967
6,95,-0.112103
7,93,-0.107999
7,94,-0.194127
7,95,-0.146088
8,93,-0.058922
8,94,-0.105912
8,95,-0.079703
22,46,-0.200000
28,12,-0.057557
28,13,-0.102952
28,14,-0.079364
29,12,-0.107441
29,13,-0.192181
29,14,-0.148148
29,46,-0.200000
30,12,-0.086435
30,13,-0.154607
30,14,-0.119183
31,13,-0.053603
49,31,-0.106286
49,32,-0.116005
50,30,-0.060659
50,31,-0.169519
50,32,-0.185021
50,33,-0.078868
50,68,-0.200000
51,31,-0.105594
51,32,-0.115251
70,12,-0.066443
70,13,-0.087873
70,14,-0.076981
70,94,-0.200000
71,11,-0.061484
71,12,-0.122757
71,13,-0.162350
71,14,-0.142225
71,15,-0.082531
72,11,-0.075244
72,12,-0.150231
72,13,-0.198685
72,14,-0.174056
72,15,-0.101002
73,11,-0.060997
73,12,-0.121784
73,13,-0.161064
73,14,-0.141098
73,15,-0.081877
74,12,-0.065395
74,13,-0.086486
74,14,-0.075765
75,51,-0.063591
75,52,-0.059565
76,50,-0.082503
76,51,-0.153178
76,52,-0.143479
76,53,-0.067803
77,50,-0.100262
77,51,-0.186150
77,52,-0.174363
77,53,-0.082397
78,50,-0.061470
78,51,-0.114128
78,52,-0.106902
78,53,-0.050517
79,0,-0.093767
79,59,-0.200000
80,0,-0.122474
81,0,-0.099181
82,56,-0.200000
87,61,-0.200000
93,3,-0.200000
95,42,-0.200000
97,17,-0.053855
97,18,-0.116153
97,19,-0.110562
98,17,-0.085530
98,18,-0.184472
98,19,-0.175592
98,20,-0.073764
99,17,-0.059949
99,18,-0.129298
99,19,-0.123074
99,20,-0.051702
