x,y,target_id
256.361,191.674,0
850.607,29.909,1
745.739,164.344,2
106.925,494.301,3
44.291,841.780,4
157.809,317.534,5
2.557,79.460,6
888.626,833.820,7
777.219,992.054,8
287.174,345.294,9
467.904,238.914,10
297.746,65.044,11
103.789,53.501,12
701.377,661.155,13
3.436,941.858,14
367.912,695.310,15
63.486,717.582,16
77.284,404.276,17
470.839,947.885,18
876.604,146.887,19
210.885,918.214,20
323.878,718.145,21
10.742,686.221,22
785.425,890.489,23
63.049,759.596,24
718.803,542.508,25
249.632,495.936,26
944.051,274.662,27
455.397,479.371,28
506.045,839.204,29
481.421,153.454,30
462.039,466.832,31
998.592,521.134,32
493.651,125.492,33
744.469,773.236,34
500.333,283.332,35
232.291,613.571,36
443.438,587.217,37
313.840,966.420,38
763.759,335.697,39
329.479,960.179,40
143.019,319.892,41
249.798,256.362,42
950.335,304.237,43
889.340,461.033,44
519.443,564.213,45
509.351,492.784,46
40.477,755.342,47
571.466,235.803,48
330.889,741.816,49
961.942,25.341,50
351.613,449.763,51
849.978,545.171,52
578.684,258.653,53
163.435,709.138,54
566.184,445.596,55
927.281,377.549,56
442.293,639.558,57
477.854,304.172,58
74.649,742.274,59
875.153,671.344,60
496.646,701.065,61
740.243,507.760,62
199.300,208.000,63
773.940,517.210,64
547.800,570.688,65
787.015,701.913,66
210.776,2.442,67
152.218,980.075,68
184.950,358.435,69
754.602,241.217,70
417.735,578.828,71
880.417,845.822,72
856.643,666.034,73
142.610,143.719,74
683.035,778.913,75
387.732,739.440,76
937.436,979.884,77
478.275,608.421,78
686.246,595.198,79
299.687,387.368,80
974.690,318.248,81
884.357,783.530,82
140.263,139.477,83
625.125,504.647,84
782.890,796.707,85
232.063,905.617,86
813.006,933.728,87
25.485,305.912,88
133.800,283.397,89
935.874,643.721,90
55.749,545.069,91
608.745,240.844,92
294.724,982.840,93
130.124,199.421,94
462.084,646.348,95
519.046,393.271,96
515.578,137.826,97
915.037,248.054,98
