x,y,target_id
258.731,191.653,0
850.608,27.654,1
745.739,164.341,2
106.927,492.036,3
46.700,843.451,4
155.178,317.514,5
5.300,81.870,6
888.627,835.314,7
777.227,989.292,8
285.054,342.351,9
470.644,240.641,10
297.746,65.040,11
103.791,53.491,12
699.092,662.889,13
0.647,941.845,14
365.021,692.882,15
65.780,717.578,16
77.288,406.204,17
467.938,947.869,18
878.142,145.054,19
208.938,920.677,20
322.103,718.140,21
10.745,686.215,22
785.434,892.126,23
63.052,761.584,24
718.806,540.986,25
249.633,498.737,26
946.354,277.052,27
457.198,482.233,28
504.157,841.095,29
481.423,151.347,30
460.386,468.661,31
998.596,519.126,32
493.653,125.482,33
746.569,773.231,34
498.600,283.319,35
232.299,613.554,36
443.438,585.235,37
313.846,964.035,38
766.212,335.688,39
329.483,960.151,40
143.021,318.370,41
246.971,258.496,42
948.798,305.909,43
889.343,461.025,44
519.446,566.922,45
509.358,490.463,46
42.215,755.326,47
569.607,235.785,48
330.889,741.814,49
961.942,27.911,50
351.621,449.738,51
851.900,543.375,52
580.672,258.638,53
163.446,707.610,54
563.595,448.190,55
929.389,377.546,56
444.235,639.542,57
477.854,304.168,58
74.651,744.971,59
875.158,671.331,60
498.758,701.057,61
738.578,507.743,62
199.300,206.442,63
773.948,514.613,64
546.290,573.146,65
789.240,701.896,66
209.243,0.481,67
154.159,978.042,68
186.669,361.196,69
756.846,241.215,70
417.742,581.410,71
877.844,845.804,72
859.320,666.020,73
142.612,140.964,74
685.916,776.543,75
389.234,741.056,76
937.438,978.223,77
478.280,610.806,78
686.253,595.167,79
299.687,384.936,80
972.005,315.380,81
886.714,780.706,82
142.548,139.460,83
625.126,504.628,84
780.723,794.481,85
232.063,904.045,86
815.853,933.717,87
25.489,304.077,88
131.914,280.595,89
935.875,640.888,90
53.904,542.129,91
608.746,243.075,92
294.736,985.236,93
130.124,199.410,94
464.668,648.464,95
519.047,391.706,96
517.748,137.798,97
913.301,248.039,98
304.337,751.856,99
629.829,632.678,100
42.152,946.666,101
151.705,512.229,102
178.532,734.999,103
183.439,796.620,104
799.338,685.429,105
185.271,462.671,106
290.658,427.212,107
293.648,417.171,108
698.146,321.801,109
654.846,62.798,110
803.266,88.360,111
789.277,396.594,112
367.839,795.387,113
81.108,403.408,114
408.374,964.314,115
817.993,18.480,116
44.626,265.141,117
332.124,147.172,118
105.887,781.582,119
670.605,368.217,120
607.333,203.423,121
585.444,448.990,122
573.557,9.970,123
841.134,4.900,124
362.667,553.677,125
147.179,448.730,126
940.476,300.159,127
922.781,108.612,128
392.184,693.758,129
431.340,168.177,130
33.214,503.552,131
559.337,987.966,132
165.291,114.001,133
461.638,544.917,134
81.364,948.366,135
471.926,399.769,136
339.947,665.022,137
859.866,375.769,138
191.441,829.525,139
209.293,380.784,140
191.372,841.968,141
836.199,745.921,142
146.364,127.988,143
772.307,120.820,144
892.411,107.238,145
233.491,897.300,146
840.677,224.716,147
993.947,894.306,148
898.430,285.698,149
589.679,345.361,150
661.262,552.192,151
718.526,580.902,152
145.559,160.679,153
881.442,934.340,154
884.526,462.160,155
513.520,440.366,156
638.687,693.578,157
842.308,468.626,158
525.265,355.883,159
718.748,409.226,160
419.676,425.080,161
934.161,623.246,162
737.060,813.190,163
485.943,481.074,164
252.218,572.943,165
439.067,153.133,166
398.258,928.398,167
240.481,787.593,168
175.332,755.933,169
590.361,766.032,170
487.267,582.397,171
526.160,390.793,172
603.752,429.371,173
945.083,906.739,174
145.507,727.334,175
728.313,193.418,176
73.473,241.232,177
771.052,53.149,178
191.781,207.470,179
382.825,520.459,180
194.970,52.934,181
560.699,133.679,182
489.912,608.943,183
317.693,624.472,184
743.164,819.685,185
302.402,822.295,186
664.494,277.356,187
85.165,399.450,188
451.210,944.304,189
814.647,37.530,190
500.213,789.298,191
957.971,641.109,192
972.076,446.711,193
93.988,451.905,194
552.446,716.534,195
681.608,402.559,196
951.432,738.436,197
417.261,929.517,198
897.084,640.470,199
