x,y,target_id
256.118,191.676,0
850.606,30.139,1
745.739,164.344,2
106.925,494.532,3
44.045,841.610,4
158.077,317.536,5
2.277,79.213,6
888.626,833.668,7
777.217,992.336,8
287.390,345.594,9
467.624,238.738,10
297.746,65.044,11
103.789,53.502,12
701.610,660.978,13
3.720,941.859,14
368.207,695.558,15
63.252,717.583,16
77.284,404.079,17
471.135,947.887,18
876.446,147.074,19
211.084,917.962,20
324.059,718.145,21
10.742,686.221,22
785.423,890.322,23
63.049,759.393,24
718.802,542.663,25
249.632,495.650,26
943.816,274.418,27
455.214,479.079,28
506.237,839.011,29
481.421,153.669,30
462.207,466.645,31
998.592,521.338,32
493.651,125.494,33
744.254,773.237,34
500.510,283.333,35
232.290,613.573,36
443.438,587.419,37
313.839,966.663,38
763.508,335.698,39
329.478,960.181,40
143.018,320.047,41
250.086,256.144,42
950.491,304.066,43
889.340,461.034,44
519.443,563.936,45
509.350,493.021,46
40.299,755.344,47
571.656,235.805,48
330.889,741.816,49
961.942,25.079,50
351.611,449.765,51
849.782,545.354,52
578.481,258.655,53
163.433,709.294,54
566.448,445.331,55
927.066,377.550,56
442.095,639.559,57
477.854,304.173,58
74.649,741.999,59
875.151,671.345,60
496.430,701.066,61
740.413,507.762,62
199.300,208.159,63
773.939,517.475,64
547.953,570.437,65
786.788,701.914,66
210.932,2.642,67
152.019,980.282,68
184.774,358.153,69
754.373,241.218,70
417.734,578.565,71
880.678,845.823,72
856.369,666.035,73
142.609,144.000,74
682.741,779.155,75
387.578,739.275,76
937.436,980.054,77
478.274,608.177,78
686.245,595.201,79
299.687,387.616,80
974.963,318.541,81
884.116,783.818,82
140.030,139.479,83
625.125,504.648,84
783.111,796.934,85
232.063,905.777,86
812.715,933.729,87
25.484,306.100,88
133.992,283.682,89
935.874,644.009,90
55.938,545.369,91
608.745,240.617,92
294.722,982.595,93
130.123,199.422,94
461.820,646.132,95
519.046,393.431,96
515.356,137.828,97
915.214,248.055,98
307.434,751.859,99
629.829,634.771,100
42.152,946.674,101
154.215,514.691,102
178.528,735.028,103
183.439,796.628,104
799.336,687.325,105
182.608,459.569,106
292.407,429.899,107
293.648,419.863,108
698.144,321.810,109
656.471,62.813,110
803.264,86.348,111
791.823,398.374,112
367.839,795.405,113
82.875,400.977,114
408.371,961.675,115
817.990,15.300,116
46.333,265.155,117
332.122,147.188,118
102.811,778.608,119
670.605,371.176,120
609.408,200.520,121
583.245,451.258,122
573.557,7.234,123
841.133,4.908,124
359.832,555.550,125
149.287,450.950,126
940.471,300.179,127
925.585,106.891,128
392.181,690.997,129
428.367,171.168,130
33.212,503.568,131
559.337,985.801,132
163.091,116.334,133
459.747,547.645,134
81.364,945.725,135
471.923,399.788,136
342.706,665.043,137
857.520,375.777,138
189.215,829.543,139
209.289,382.931,140
191.367,844.377,141
836.194,745.933,142
146.359,130.774,143
772.303,118.912,144
895.057,104.551,145
235.444,895.118,146
840.674,224.727,147
991.603,896.139,148
900.192,285.715,149
586.615,345.388,150
659.492,552.194,151
718.526,578.898,152
143.863,160.690,153
884.673,932.121,154
884.526,462.181,155
510.280,443.302,156
638.684,696.783,157
842.308,471.529,158
525.265,355.898,159
718.745,406.563,160
419.667,427.514,161
936.149,623.262,162
737.054,811.465,163
485.942,478.014,164
252.213,571.030,165
437.112,156.051,166
401.205,928.418,167
240.477,784.483,168
172.838,755.948,169
593.390,766.046,170
487.259,579.514,171
524.028,393.161,172
603.752,426.857,173
941.968,906.744,174
147.424,727.346,175
730.335,193.447,176
73.467,239.642,177
771.048,51.116,178
191.781,207.484,179
382.823,518.242,180
194.959,49.836,181
560.696,136.719,182
487.008,607.065,183
319.423,622.605,184
741.159,819.701,185
300.735,822.301,186
667.657,277.365,187
83.113,399.466,188
448.437,944.306,189
816.324,35.815,190
497.278,789.306,191
960.481,638.792,192
974.194,449.024,193
93.986,451.936,194
550.172,719.086,195
679.398,405.401,196
