x,y,target_id
258.393,191.656,0
850.608,27.976,1
745.739,164.341,2
106.927,492.360,3
46.356,843.212,4
155.554,317.517,5
4.908,81.526,6
888.627,835.101,7
777.226,989.687,8
285.358,342.771,9
470.252,240.394,10
297.746,65.040,11
103.791,53.493,12
699.419,662.642,13
1.045,941.847,14
365.434,693.229,15
65.453,717.579,16
77.288,405.928,17
468.353,947.871,18
877.923,145.316,19
209.216,920.325,20
322.356,718.141,21
10.745,686.216,22
785.434,891.892,23
63.052,761.300,24
718.806,541.204,25
249.633,498.337,26
946.025,276.710,27
456.941,481.825,28
504.427,840.825,29
481.423,151.648,30
460.622,468.400,31
998.596,519.413,32
493.653,125.483,33
746.269,773.232,34
498.848,283.321,35
232.298,613.557,36
443.438,585.518,37
313.845,964.376,38
765.862,335.689,39
329.483,960.155,40
143.021,318.588,41
247.375,258.191,42
949.018,305.670,43
889.343,461.026,44
519.446,566.535,45
509.358,490.795,46
41.967,755.329,47
569.873,235.788,48
330.889,741.814,49
961.942,27.543,50
351.621,449.742,51
851.625,543.632,52
580.388,258.641,53
163.446,707.828,54
563.965,447.819,55
929.088,377.547,56
443.958,639.545,57
477.854,304.168,58
74.651,744.586,59
875.158,671.333,60
498.456,701.058,61
738.816,507.746,62
199.300,206.665,63
773.947,514.984,64
546.506,572.795,65
788.922,701.898,66
209.463,0.761,67
153.882,978.332,68
186.424,360.802,69
756.525,241.215,70
417.742,581.041,71
878.213,845.807,72
858.938,666.022,73
142.612,141.358,74
685.504,776.882,75
389.020,740.825,76
937.438,978.460,77
478.280,610.465,78
686.253,595.172,79
299.687,385.283,80
972.389,315.789,81
886.377,781.109,82
142.222,139.463,83
625.126,504.631,84
781.032,794.799,85
232.063,904.269,86
815.447,933.718,87
25.489,304.339,88
132.185,280.996,89
935.875,641.292,90
54.168,542.549,91
608.746,242.756,92
294.735,984.893,93
130.124,199.412,94
464.299,648.162,95
519.047,391.929,96
517.438,137.802,97
913.550,248.041,98
304.739,751.857,99
629.829,632.949,100
42.152,946.667,101
152.031,512.548,102
178.532,735.003,103
183.439,796.621,104
799.338,685.675,105
184.926,462.269,106
290.886,427.560,107
293.648,417.520,108
698.146,321.802,109
655.057,62.800,110
803.266,88.100,111
789.607,396.825,112
367.839,795.389,113
81.337,403.093,114
408.374,963.972,115
817.993,18.068,116
44.848,265.143,117
332.123,147.174,118
105.489,781.196,119
670.605,368.601,120
607.602,203.047,121
585.159,449.284,122
573.557,9.615,123
841.134,4.901,124
362.300,553.920,125
147.452,449.018,126
940.476,300.161,127
923.145,108.389,128
392.184,693.400,129
430.955,168.565,130
33.214,503.554,131
559.337,987.686,132
165.006,114.303,133
461.393,545.271,134
81.364,948.023,135
471.926,399.772,136
