x,y,target_id
256.700,191.671,0
850.607,29.587,1
745.739,164.343,2
106.926,493.978,3
44.636,842.019,4
157.434,317.532,5
2.949,79.804,6
888.627,834.033,7
777.221,991.660,8
286.872,344.873,9
468.296,239.161,10
297.746,65.043,11
103.790,53.499,12
701.051,661.403,13
3.037,941.856,14
367.499,694.964,15
63.814,717.582,16
77.285,404.551,17
470.426,947.883,18
876.824,146.625,19
210.607,918.566,20
323.624,718.144,21
10.743,686.220,22
785.427,890.723,23
63.050,759.880,24
718.803,542.290,25
249.632,496.336,26
944.381,275.004,27
455.655,479.780,28
505.775,839.474,29
481.422,153.153,30
461.803,467.093,31
998.593,520.847,32
493.651,125.491,33
744.769,773.236,34
500.085,283.330,35
232.293,613.569,36
443.438,586.933,37
313.841,966.080,38
764.109,335.695,39
329.480,960.175,40
143.019,319.675,41
249.395,256.667,42
950.116,304.476,43
889.341,461.032,44
519.444,564.600,45
509.353,492.453,46
40.725,755.340,47
571.201,235.801,48
330.889,741.815,49
961.942,25.708,50
351.615,449.760,51
850.253,544.914,52
578.968,258.651,53
163.437,708.920,54
565.814,445.966,55
927.583,377.549,56
442.571,639.556,57
477.854,304.172,58
74.650,742.660,59
875.154,671.342,60
496.948,701.064,61
740.006,507.758,62
199.300,207.778,63
773.942,516.839,64
547.585,571.039,65
787.333,701.910,66
210.557,2.162,67
152.495,979.784,68
185.196,358.830,69
754.923,241.217,70
417.737,579.197,71
880.050,845.819,72
857.026,666.032,73
142.610,143.325,74
683.447,778.575,75
387.947,739.671,76
937.437,979.647,77
478.276,608.762,78
686.248,595.194,79
299.687,387.020,80
974.307,317.838,81
884.694,783.127,82
140.590,139.475,83
625.125,504.644,84
782.580,796.389,85
232.063,905.392,86
813.413,933.727,87
25.486,305.650,88
133.532,282.997,89
935.874,643.316,90
55.486,544.649,91
608.746,241.163,92
294.727,983.182,93
130.124,199.420,94
462.454,646.650,95
519.046,393.047,96
515.888,137.822,97
914.789,248.052,98
306.747,751.858,99
629.829,634.306,100
42.152,946.672,101
153.658,514.144,102
178.529,735.022,103
183.439,796.626,104
799.337,686.904,105
183.200,460.258,106
292.019,429.302,107
293.648,419.265,108
698.145,321.808,109
656.110,62.810,110
803.265,86.795,111
791.258,397.979,112
367.839,795.401,113
82.482,401.517,114
408.372,962.262,115
817.991,16.007,116
45.954,265.152,117
332.122,147.184,118
103.495,779.269,119
670.605,370.519,120
608.947,201.165,121
583.734,450.755,122
573.557,7.842,123
841.134,4.906,124
360.462,555.133,125
148.818,450.457,126
940.473,300.175,127
924.963,107.274,128
392.182,691.610,129
429.029,170.503,130
33.213,503.564,131
559.337,986.282,132
163.580,115.815,133
460.168,547.039,134
81.364,946.311,135
471.924,399.784,136
342.093,665.039,137
858.041,375.775,138
189.710,829.539,139
209.290,382.454,140
191.369,843.842,141
