x,y,target_id
256.409,191.674,0
850.607,29.863,1
745.739,164.343,2
106.926,494.255,3
44.340,841.815,4
157.755,317.534,5
2.613,79.509,6
888.626,833.851,7
777.219,991.998,8
287.131,345.234,9
467.960,238.949,10
297.746,65.044,11
103.789,53.501,12
701.331,661.191,13
3.379,941.857,14
367.853,695.261,15
63.533,717.582,16
77.285,404.315,17
470.780,947.885,18
876.635,146.849,19
210.846,918.264,20
323.841,718.145,21
10.742,686.220,22
785.425,890.523,23
63.050,759.637,24
718.803,542.477,25
249.632,495.993,26
944.098,274.711,27
455.434,479.429,28
506.006,839.243,29
481.421,153.411,30
462.005,466.869,31
998.593,521.093,32
493.651,125.492,33
744.512,773.236,34
500.297,283.332,35
232.292,613.571,36
443.438,587.176,37
313.840,966.371,38
763.809,335.697,39
329.479,960.178,40
143.019,319.861,41
249.741,256.406,42
950.304,304.271,43
889.340,461.033,44
519.443,564.268,45
509.351,492.737,46
40.512,755.342,47
571.428,235.803,48
330.889,741.815,49
961.942,25.393,50
351.613,449.762,51
850.018,545.134,52
578.725,258.653,53
163.435,709.107,54
566.131,445.649,55
927.324,377.549,56
442.333,639.557,57
477.854,304.172,58
74.649,742.330,59
875.153,671.343,60
496.689,701.065,61
740.209,507.760,62
199.300,207.968,63
773.940,517.157,64
547.769,570.738,65
787.061,701.912,66
210.745,2.402,67
152.257,980.033,68
184.985,358.491,69
754.648,241.217,70
417.735,578.881,71
880.364,845.821,72
856.698,666.034,73
142.610,143.662,74
683.094,778.865,75
387.763,739.473,76
937.436,979.850,77
478.275,608.469,78
686.246,595.198,79
299.687,387.318,80
974.635,318.190,81
884.405,783.473,82
140.310,139.477,83
625.125,504.646,84
782.846,796.661,85
232.063,905.585,86
813.064,933.728,87
25.485,305.875,88
133.762,283.340,89
935.874,643.663,90
55.712,545.009,91
608.745,240.890,92
294.725,982.889,93
130.124,199.421,94
462.137,646.391,95
519.046,393.239,96
515.622,137.825,97
915.002,248.053,98
307.091,751.858,99
629.829,634.539,100
42.152,946.673,101
153.937,514.417,102
178.529,735.025,103
183.439,796.627,104
799.336,687.115,105
182.904,459.914,106
292.213,429.600,107
293.648,419.564,108
698.144,321.809,109
656.290,62.812,110
803.264,86.572,111
791.540,398.177,112
367.839,795.403,113
82.679,401.247,114
408.371,961.968,115
817.990,15.654,116
46.144,265.154,117
332.122,147.186,118
103.153,778.938,119
670.605,370.848,120
609.177,200.843,121
583.489,451.007,122
573.557,7.538,123
841.134,4.907,124
360.147,555.342,125
149.053,450.704,126
940.472,300.177,127
925.274,107.083,128
392.181,691.304,129
428.698,170.835,130
33.212,503.566,131
559.337,986.041,132
