x,y,target_id
254.516,191.688,0
850.604,31.658,1
745.739,164.346,2
106.923,496.055,3
42.417,840.485,4
159.841,317.547,5
0.427,77.587,6
888.626,832.662,7
777.205,994.193,8
288.810,347.575,9
465.777,237.573,10
297.745,65.047,11
103.786,53.508,12
703.143,659.810,13
5.597,941.867,14
370.153,697.193,15
61.706,717.586,16
77.278,402.781,17
473.081,947.896,18
875.402,148.308,19
212.393,916.303,20
325.253,718.148,21
10.738,686.225,22
785.409,889.220,23
63.045,758.052,24
718.797,543.687,25
249.631,493.761,26
942.263,272.808,27
454.001,477.147,28
507.508,837.736,29
481.417,155.088,30
463.317,465.412,31
998.587,522.690,32
493.648,125.500,33
742.840,773.241,34
501.676,283.341,35
232.279,613.584,36
443.438,588.753,37
313.830,968.267,38
761.855,335.703,39
329.471,960.197,40
143.015,321.071,41
251.984,254.705,42
951.520,302.939,43
889.335,461.039,44
519.439,562.111,45
509.339,494.582,46
39.126,755.354,47
572.905,235.816,48
330.889,741.817,49
961.942,23.348,50
351.598,449.779,51
848.488,546.563,52
577.140,258.664,53
163.415,710.323,54
568.190,443.583,55
925.646,377.552,56
440.786,639.569,57
477.853,304.176,58
74.646,740.179,59
875.142,671.353,60
495.002,701.071,61
741.527,507.773,62
199.300,209.209,63
773.927,519.223,64
548.964,568.781,65
785.287,701.925,66
211.961,3.962,67
150.710,981.650,68
183.609,356.290,69
752.862,241.219,70
417.723,576.825,71
882.402,845.833,72
854.559,666.043,73
142.606,145.854,74
680.801,780.748,75
386.562,738.184,76
937.433,981.171,77
478.268,606.566,78
686.233,595.217,79
299.686,389.253,80
976.765,320.471,81
882.523,785.718,82
138.487,139.488,83
625.124,504.659,84
784.570,798.433,85
232.063,906.836,86
810.796,933.737,87
25.478,307.335,88
135.254,285.564,89
935.873,645.914,90
57.179,547.348,91
608.745,239.114,92
294.705,980.978,93
130.122,199.430,94
460.074,644.706,95
519.043,394.485,96
513.892,137.843,97
916.380,248.064,98
309.324,751.860,99
629.828,636.050,100
42.151,946.680,101
155.744,516.195,102
178.522,735.044,103
183.438,796.633,104
799.333,688.483,105
180.981,457.673,106
293.471,431.539,107
293.648,421.509,108
698.141,321.816,109
657.461,62.822,110
803.260,85.118,111
793.376,399.463,112
367.839,795.415,113
83.955,399.491,114
408.366,960.061,115
817.985,13.356,116
47.373,265.163,117
332.119,147.197,118
100.930,776.789,119
670.604,372.985,120
610.675,198.746,121
581.901,452.642,122
573.557,5.562,123
841.132,4.912,124
358.099,556.694,125
150.574,452.307,126
940.463,300.190,127
927.295,105.838,128
392.176,689.309,129
426.546,172.994,130
33.209,503.576,131
559.337,984.477,132
161.746,117.759,133
458.590,549.311,134
81.364,944.110,135
471.919,399.798,136
344.386,665.054,137
856.086,375.782,138
187.852,829.554,139
209.284,384.242,140
191.361,845.848,141
836.187,745.940,142
146.353,132.476,143
772.298,117.746,144
896.675,102.909,145
236.635,893.786,146
840.671,224.733,147
990.169,897.260,148
901.267,285.725,149
584.741,345.403,150
658.405,552.196,151
718.525,577.674,152
142.826,160.697,153
886.646,930.764,154
884.525,462.193,155
508.298,445.094,156
638.680,698.740,157
842.308,473.303,158
525.265,355.907,159
718.741,404.935,160
419.655,429.000,161
937.357,623.271,162
737.046,810.409,163
485.942,476.142,164
252.206,569.858,165
435.917,157.835,166
403.003,928.429,167
240.471,782.582,168
171.313,755.957,169
595.239,766.055,170
487.248,577.749,171
522.723,394.609,172
603.752,425.318,173
940.064,906.747,174
148.590,727.353,175
731.570,193.463,176
73.458,238.667,177
771.042,49.872,178
191.780,207.492,179
382.820,516.885,180
194.946,47.939,181
560.691,138.577,182
485.232,605.917,183
320.478,621.464,184
739.932,819.710,185
299.716,822.305,186
669.587,277.371,187
81.857,399.476,188
446.742,944.306,189
817.347,34.767,190
495.483,789.312,191
962.015,637.377,192
975.484,450.436,193
93.985,451.950,194
548.778,720.644,195
678.045,407.137,196
948.304,733.555,197
413.452,926.610,198
897.084,640.484,199
878.187,174.330,200
558.568,387.264,201
562.689,659.050,202
432.647,936.194,203
584.449,355.137,204
678.907,776.327,205
134.879,846.433,206
785.071,65.114,207
224.278,182.738,208
158.310,559.751,209
801.674,796.180,210
391.355,989.065,211
763.377,84.504,212
508.188,79.357,213
167.422,633.786,214
284.190,389.556,215
208.603,96.249,216
956.443,956.648,217
63.748,554.468,218
968.338,261.786,219
790.555,413.754,220
267.344,569.139,221
693.702,719.318,222
506.451,795.439,223
379.755,279.062,224
978.615,125.931,225
91.840,708.079,226
228.745,793.970,227
885.227,53.193,228
265.690,803.086,229
395.593,53.918,230
549.777,69.558,231
263.102,734.186,232
19.165,206.947,233
579.796,51.118,234
885.894,360.961,235
60.458,735.475,236
210.294,717.547,237
336.602,437.715,238
877.172,795.912,239
446.369,997.603,240
887.701,843.758,241
52.546,914.384,242
92.773,428.525,243
781.401,404.845,244
