x,y,target_id
255.390,191.682,0
850.606,30.830,1
745.739,164.345,2
106.924,495.224,3
43.305,841.099,4
158.880,317.542,5
1.436,78.475,6
888.626,833.210,7
777.213,993.180,8
288.036,346.495,9
466.785,238.209,10
297.746,65.046,11
103.788,53.505,12
702.307,660.447,13
4.573,941.862,14
369.091,696.301,15
62.549,717.584,16
77.282,403.489,17
472.020,947.891,18
875.972,147.635,19
211.679,917.208,20
324.602,718.147,21
10.740,686.223,22
785.417,889.821,23
63.047,758.784,24
718.800,543.128,25
249.632,494.792,26
943.110,273.687,27
454.662,478.201,28
506.815,838.431,29
481.419,154.314,30
462.712,466.085,31
998.590,521.953,32
493.649,125.497,33
743.611,773.239,34
501.040,283.337,35
232.285,613.578,36
443.438,588.025,37
313.835,967.392,38
762.757,335.700,39
329.475,960.189,40
143.017,320.513,41
250.949,255.490,42
950.959,303.554,43
889.338,461.036,44
519.441,563.107,45
509.345,493.731,46
39.766,755.348,47
572.224,235.810,48
330.889,741.816,49
961.942,24.292,50
351.606,449.772,51
849.194,545.904,52
577.872,258.659,53
163.425,709.762,54
567.240,444.537,55
926.421,377.551,56
441.500,639.564,57
477.854,304.174,58
74.648,741.172,59
875.148,671.349,60
495.781,701.068,61
740.920,507.767,62
199.300,208.636,63
773.934,518.270,64
548.413,569.685,65
786.106,701.919,66
211.400,3.242,67
151.424,980.904,68
184.245,357.307,69
753.686,241.218,70
417.729,577.774,71
881.463,845.828,72
855.547,666.039,73
142.608,144.843,74
681.859,779.879,75
387.117,738.779,76
937.435,980.562,77
478.272,607.445,78
686.240,595.209,79
299.686,388.360,80
975.783,319.418,81
883.392,784.682,82
139.329,139.484,83
625.124,504.653,84
783.774,797.615,85
232.063,906.259,86
811.843,933.733,87
25.482,306.661,88
134.566,284.538,89
935.874,644.876,90
56.502,546.269,91
608.745,239.934,92
294.715,981.861,93
130.123,199.426,94
461.027,645.484,95
519.045,393.910,96
514.691,137.836,97
915.744,248.059,98
308.294,751.859,99
