x,y,target_id
257.523,191.664,0
850.608,28.804,1
745.739,164.342,2
106.926,493.192,3
45.472,842.599,4
156.522,317.525,5
3.901,80.640,6
888.627,834.552,7
777.224,990.702,8
286.137,343.852,9
469.246,239.760,10
297.746,65.042,11
103.791,53.496,12
700.259,662.005,13
2.070,941.851,14
366.496,694.121,15
64.610,717.580,16
77.287,405.220,17
469.420,947.877,18
877.359,145.989,19
209.932,919.421,20
323.008,718.142,21
10.744,686.218,22
785.431,891.291,23
63.051,760.570,24
718.805,541.763,25
249.633,497.308,26
945.180,275.833,27
456.279,480.773,28
505.120,840.130,29
481.423,152.422,30
461.230,467.728,31
998.595,520.151,32
493.652,125.487,33
745.497,773.234,34
499.484,283.326,35
232.296,613.563,36
443.438,586.246,37
313.844,965.252,38
764.961,335.693,39
329.482,960.165,40
143.020,319.147,41
248.415,257.408,42
949.584,305.056,43
889.342,461.029,44
519.445,565.540,45
509.356,491.648,46
41.329,755.334,47
570.556,235.794,48
330.889,741.815,49
961.942,26.599,50
351.618,449.751,51
850.920,544.291,52
579.658,258.646,53
163.442,708.390,54
564.916,446.866,55
928.314,377.548,56
443.245,639.550,57
477.854,304.170,58
74.650,743.596,59
875.157,671.338,60
497.681,701.061,61
739.429,507.752,62
199.300,207.237,63
773.945,515.938,64
547.062,571.892,65
788.105,701.905,66
210.026,1.481,67
153.169,979.079,68
185.794,359.788,69
755.701,241.216,70
417.740,580.093,71
879.159,845.813,72
857.955,666.027,73
142.611,142.369,74
684.446,777.753,75
388.469,740.231,76
937.438,979.071,77
478.278,609.589,78
686.251,595.184,79
299.687,386.176,80
973.376,316.843,81
885.512,782.147,82
141.383,139.469,83
625.126,504.638,84
781.828,795.617,85
232.063,904.847,86
814.401,933.723,87
25.488,305.013,88
132.878,282.025,89
935.875,642.333,90
54.846,543.629,91
608.746,241.937,92
294.732,984.014,93
130.124,199.416,94
463.351,647.384,95
519.047,392.504,96
516.641,137.813,97
914.187,248.046,98
305.772,751.857,99
629.829,633.647,100
