x,y,target_id
258.586,191.654,0
850.608,27.792,1
745.739,164.341,2
106.927,492.175,3
46.553,843.349,4
155.339,317.515,5
5.132,81.722,6
888.627,835.223,7
777.227,989.461,8
285.184,342.531,9
470.476,240.535,10
297.746,65.040,11
103.791,53.492,12
699.233,662.783,13
0.818,941.846,14
365.198,693.031,15
65.640,717.578,16
77.288,406.086,17
468.116,947.870,18
878.048,145.166,19
209.057,920.526,20
322.212,718.140,21
10.745,686.215,22
785.434,892.026,23
63.052,761.463,24
718.806,541.079,25
249.633,498.566,26
946.213,276.906,27
457.088,482.058,28
504.273,840.979,29
481.423,151.476,30
460.487,468.549,31
998.596,519.249,32
493.653,125.482,33
746.440,773.231,34
498.706,283.320,35
232.299,613.555,36
443.438,585.356,37
313.846,964.181,38
766.062,335.689,39
329.483,960.153,40
143.021,318.464,41
247.144,258.365,42
948.892,305.807,43
889.343,461.026,44
519.446,566.756,45
509.358,490.605,46
42.109,755.327,47
569.721,235.786,48
330.889,741.814,49
961.942,27.753,50
351.621,449.740,51
851.782,543.485,52
580.550,258.639,53
163.446,707.704,54
563.754,448.031,55
929.260,377.546,56
444.116,639.543,57
477.854,304.168,58
74.651,744.806,59
875.158,671.332,60
498.628,701.057,61
738.680,507.744,62
199.300,206.538,63
773.948,514.772,64
546.383,572.995,65
789.104,701.897,66
209.337,0.601,67
154.040,978.166,68
186.564,361.027,69
756.709,241.215,70
417.742,581.252,71
878.002,845.805,72
859.156,666.021,73
142.612,141.133,74
685.739,776.688,75
389.143,740.957,76
937.438,978.325,77
478.280,610.660,78
686.253,595.169,79
299.687,385.085,80
972.170,315.555,81
886.570,780.879,82
142.408,139.461,83
625.126,504.629,84
780.855,794.617,85
232.063,904.141,86
815.679,933.718,87
25.489,304.189,88
132.030,280.767,89
935.875,641.061,90
54.017,542.309,91
608.746,242.938,92
294.736,985.089,93
130.124,199.411,94
464.510,648.335,95
519.047,391.801,96
517.615,137.800,97
913.408,248.040,98
304.509,751.856,99
629.829,632.794,100
42.152,946.666,101
151.844,512.366,102
178.532,735.001,103
183.439,796.620,104
799.338,685.535,105
185.123,462.499,106
290.756,427.361,107
293.648,417.320,108
698.146,321.802,109
654.936,62.799,110
803.266,88.249,111
789.418,396.693,112
367.839,795.388,113
81.206,403.273,114
408.374,964.168,115
817.993,18.304,116
44.721,265.142,117
332.124,147.173,118
105.717,781.416,119
670.605,368.382,120
607.449,203.262,121
585.322,449.116,122
573.557,9.818,123
841.134,4.901,124
362.510,553.781,125
147.296,448.854,126
940.476,300.160,127
922.937,108.517,128
392.184,693.604,129
431.175,168.343,130
