x,y,target_id
255.876,191.678,0
850.606,30.369,1
745.739,164.344,2
106.925,494.763,3
43.798,841.440,4
158.344,317.538,5
1.997,78.967,6
888.626,833.515,7
777.216,992.617,8
287.605,345.894,9
467.345,238.561,10
297.746,65.045,11
103.788,53.503,12
701.842,660.801,13
4.005,941.860,14
368.502,695.806,15
63.017,717.583,16
77.283,403.883,17
471.430,947.888,18
876.288,147.261,19
211.282,917.711,20
324.240,718.146,21
10.741,686.222,22
785.421,890.155,23
63.048,759.190,24
718.802,542.818,25
249.632,495.364,26
943.581,274.175,27
455.030,478.786,28
506.430,838.818,29
481.420,153.884,30
462.375,466.458,31
998.591,521.543,32
493.650,125.495,33
744.040,773.237,34
500.686,283.335,35
232.289,613.575,36
443.438,587.621,37
313.838,966.906,38
763.258,335.698,39
329.477,960.184,40
143.018,320.202,41
250.374,255.926,42
950.648,303.895,43
889.339,461.035,44
519.442,563.660,45
509.348,493.258,46
40.121,755.345,47
571.845,235.807,48
330.889,741.816,49
961.942,24.816,50
351.610,449.767,51
849.586,545.537,52
578.278,258.656,53
163.430,709.450,54
566.712,445.066,55
926.851,377.550,56
441.897,639.561,57
477.854,304.173,58
74.649,741.723,59
875.150,671.346,60
496.214,701.066,61
740.582,507.764,62
199.300,208.318,63
773.937,517.740,64
548.107,570.187,65
786.561,701.916,66
211.088,2.842,67
151.821,980.489,68
184.598,357.871,69
754.144,241.218,70
417.732,578.301,71
880.940,845.825,72
856.095,666.037,73
142.609,144.281,74
682.447,779.396,75
387.425,739.110,76
937.436,980.223,77
478.274,607.933,78
686.243,595.204,79
299.686,387.864,80
975.236,318.833,81
883.874,784.106,82
139.796,139.481,83
625.125,504.650,84
783.332,797.161,85
232.063,905.938,86
812.425,933.731,87
25.484,306.287,88
134.183,283.968,89
935.874,644.298,90
56.126,545.669,91
608.745,240.389,92
294.720,982.350,93
130.123,199.423,94
461.556,645.916,95
519.045,393.591,96
515.134,137.831,97
915.391,248.057,98
307.721,751.859,99
629.829,634.965,100
42.152,946.675,101
154.447,514.918,102
178.527,735.031,103
183.439,796.629,104
799.336,687.501,105
182.362,459.282,106
292.568,430.148,107
293.648,420.113,108
698.143,321.811,109
656.621,62.815,110
803.263,86.162,111
792.059,398.539,112
367.839,795.406,113
83.039,400.752,114
408.370,961.431,115
817.989,15.006,116
46.491,265.156,117
332.121,147.189,118
102.526,778.332,119
670.605,371.450,120
609.600,200.251,121
583.041,451.468,122
573.557,6.980,123
841.133,4.909,124
359.569,555.723,125
149.482,451.156,126
940.470,300.181,127
925.844,106.732,128
392.180,690.741,129
428.091,171.444,130
33.211,503.569,131
559.337,985.600,132
162.887,116.550,133
459.572,547.897,134
81.364,945.480,135
471.923,399.790,136
342.960,665.045,137
857.303,375.778,138
189.009,829.545,139
209.288,383.129,140
191.366,844.600,141
836.193,745.934,142
146.358,131.032,143
772.302,118.736,144
895.302,104.302,145
235.624,894.917,146
840.674,224.728,147
991.385,896.309,148
900.355,285.716,149
586.331,345.391,150
659.328,552.195,151
718.526,578.713,152
143.706,160.691,153
884.972,931.915,154
884.526,462.183,155
509.980,443.574,156
638.683,697.080,157
842.308,471.798,158
525.265,355.899,159
718.745,406.317,160
419.665,427.740,161
936.332,623.264,162
737.053,811.305,163
485.942,477.731,164
252.212,570.852,165
436.931,156.322,166
401.477,928.419,167
240.476,784.195,168
172.607,755.949,169
593.670,766.048,170
487.257,579.246,171
523.830,393.381,172
603.752,426.624,173
941.679,906.744,174
147.601,727.347,175
730.522,193.449,176
73.465,239.495,177
771.047,50.927,178
191.781,207.485,179
382.823,518.037,180
194.958,49.549,181
560.695,137.001,182
486.739,606.891,183
319.583,622.432,184
740.973,819.703,185
300.581,822.302,186
667.950,277.366,187
82.922,399.468,188
448.180,944.306,189
816.479,35.656,190
497.006,789.307,191
960.714,638.578,192
974.389,449.238,193
93.986,451.938,194
549.961,719.322,195
679.193,405.664,196
949.314,735.129,197
414.678,927.546,198
897.084,640.480,199
878.194,174.319,200
558.568,388.887,201
563.977,659.038,202
432.648,935.176,203
584.455,356.131,204
677.338,777.491,205
136.326,846.422,206
786.060,66.073,207
225.512,181.778,208
158.311,558.713,209
803.178,797.443,210
393.002,990.525,211
761.735,84.493,212
508.189,79.355,213
165.978,635.426,214
282.898,389.547,215
208.607,97.164,216
954.901,956.638,217
63.750,553.107,218
967.275,260.784,219
789.474,413.742,220
265.876,569.126,221
692.218,717.878,222
507.389,793.995,223
379.756,279.057,224
978.619,124.397,225
93.449,708.073,226
230.274,795.177,227
886.366,53.182,228
266.637,801.733,229
397.033,53.908,230
551.381,69.547,231
264.193,735.080,232
20.467,206.939,233
580.785,51.113,234
884.442,359.523,235
60.460,733.869,236
211.842,718.925,237
337.952,437.706,238
875.501,796.868,239
447.535,998.519,240
886.298,842.708,241
51.601,913.248,242
94.355,428.525,243
782.923,404.842,244
804.210,603.944,245
426.571,609.485,246
349.235,68.063,247
86.252,487.110,248
398.807,911.449,249
501.487,139.733,250
736.205,815.620,251
364.603,131.985,252
101.087,635.343,253
121.286,280.585,254
207.614,374.935,255
892.042,575.751,256
899.604,446.855,257
966.192,135.604,258
417.542,993.148,259
322.102,297.199,260
990.317,336.566,261
905.971,797.988,262
677.641,871.235,263
946.204,127.167,264
312.308,575.989,265
962.123,309.527,266
646.852,417.088,267
34.753,323.761,268
4.348,135.388,269
193.242,63.307,270
499.762,627.129,271
366.129,592.133,272
963.866,251.340,273
979.710,282.282,274
756.495,663.115,275
82.079,860.218,276
21.357,719.985,277
981.658,34.206,278
635.508,69.083,279
892.613,455.082,280
481.667,262.797,281
827.443,592.589,282
902.316,477.767,283
336.637,283.695,284
805.398,317.701,285
667.618,660.773,286
322.044,901.294,287
580.564,999.000,288
601.028,838.904,289
523.390,347.508,290
800.401,935.307,291
740.093,253.725,292
88.914,458.219,293
452.606,178.519,294
319.224,341.865,295
