x,y,target_id
255.293,191.683,0
850.606,30.922,1
745.739,164.345,2
106.924,495.317,3
43.207,841.030,4
158.986,317.542,5
1.324,78.376,6
888.626,833.149,7
777.212,993.293,8
288.122,346.615,9
466.673,238.138,10
297.746,65.046,11
103.787,53.505,12
702.400,660.377,13
4.687,941.863,14
369.209,696.400,15
62.455,717.584,16
77.281,403.410,17
472.138,947.892,18
875.909,147.709,19
211.759,917.108,20
324.674,718.147,21
10.740,686.223,22
785.417,889.755,23
63.047,758.702,24
718.800,543.191,25
249.632,494.677,26
943.016,273.589,27
454.589,478.084,28
506.892,838.354,29
481.419,154.400,30
462.779,466.010,31
998.589,522.035,32
493.649,125.497,33
743.526,773.239,34
501.110,283.337,35
232.285,613.579,36
443.438,588.106,37
313.834,967.490,38
762.657,335.700,39
329.474,960.190,40
143.017,320.575,41
251.064,255.403,42
951.022,303.486,43
889.338,461.036,44
519.441,562.996,45
509.345,493.826,46
39.695,755.349,47
572.300,235.811,48
330.889,741.816,49
961.942,24.187,50
351.605,449.773,51
849.116,545.977,52
577.791,258.659,53
163.424,709.824,54
567.346,444.431,55
926.335,377.551,56
441.421,639.564,57
477.854,304.174,58
74.648,741.062,59
875.147,671.349,60
495.695,701.068,61
740.987,507.768,62
199.300,208.700,63
773.933,518.376,64
548.474,569.584,65
786.015,701.920,66
211.463,3.322,67
151.345,980.987,68
184.174,357.194,69
753.595,241.218,70
417.729,577.669,71
881.567,845.829,72
855.437,666.040,73
142.608,144.955,74
681.742,779.976,75
387.055,738.713,76
937.435,980.629,77
478.271,607.348,78
686.239,595.210,79
299.686,388.459,80
975.892,319.535,81
883.296,784.797,82
139.236,139.484,83
625.124,504.654,84
783.863,797.706,85
232.063,906.323,86
811.727,933.733,87
25.481,306.736,88
134.643,284.652,89
935.874,644.991,90
56.577,546.389,91
608.745,239.843,92
294.714,981.763,93
130.123,199.426,94
460.921,645.397,95
519.045,393.974,96
514.602,137.836,97
915.815,248.060,98
308.408,751.859,99
629.828,635.430,100
42.151,946.677,101
155.003,515.465,102
178.525,735.036,103
183.438,796.630,104
799.335,687.922,105
181.770,458.592,106
292.955,430.744,107
293.648,420.711,108
698.142,321.813,109
656.981,62.818,110
803.262,85.715,111
792.623,398.935,112
367.839,795.410,113
83.432,400.211,114
408.368,960.844,115
817.988,14.299,116
46.869,265.159,117
332.121,147.193,118
101.842,777.671,119
670.604,372.108,120
610.061,199.606,121
582.553,451.971,122
573.557,6.372,123
841.133,4.910,124
358.939,556.139,125
149.950,451.649,126
940.467,300.185,127
926.466,106.349,128
392.179,690.127,129
427.429,172.109,130
33.210,503.572,131
559.337,985.119,132
162.398,117.068,133
459.151,548.503,134
81.364,944.893,135
471.921,399.794,136
343.572,665.049,137
856.781,375.780,138
188.513,829.549,139
209.287,383.606,140
191.364,845.135,141
836.191,745.937,142
146.356,131.651,143
772.301,118.311,144
895.891,103.705,145
236.058,894.432,146
840.673,224.730,147
990.864,896.716,148
900.746,285.720,149
585.650,345.396,150
658.933,552.195,151
718.525,578.268,152
143.329,160.694,153
885.689,931.422,154
884.525,462.187,155
509.259,444.225,156
638.682,697.792,157
842.308,472.443,158
525.265,355.903,159
718.743,405.725,160
419.661,428.280,161
936.772,623.267,162
737.050,810.922,163
485.942,477.050,164
252.210,570.426,165
436.496,156.970,166
402.131,928.424,167
240.474,783.504,168
172.053,755.953,169
594.343,766.051,170
487.253,578.605,171
523.356,393.907,172
603.752,426.065,173
940.987,906.745,174
148.025,727.349,175
730.971,193.455,176
73.462,239.140,177
771.045,50.475,178
191.781,207.488,179
382.822,517.544,180
194.953,48.859,181
560.693,137.676,182
486.093,606.473,183
319.967,622.017,184
740.527,819.706,185
300.210,822.303,186
668.652,277.368,187
82.466,399.471,188
447.564,944.306,189
816.851,35.275,190
496.353,789.309,191
961.272,638.063,192
974.859,449.752,193
93.985,451.944,194
549.454,719.889,195
678.702,406.296,196
948.881,734.455,197
414.153,927.145,198
897.084,640.482,199
878.191,174.324,200
558.568,388.191,201
563.425,659.043,202
432.648,935.613,203
584.453,355.705,204
678.010,776.992,205
135.706,846.427,206
785.636,65.663,207
224.983,182.190,208
158.311,559.158,209
802.534,796.902,210
392.297,989.899,211
762.439,84.498,212
508.189,79.356,213
166.596,634.724,214
283.452,389.551,215
208.606,96.772,216
