x,y,target_id
255.682,191.680,0
850.606,30.554,1
745.739,164.344,2
106.925,494.947,3
43.601,841.303,4
158.559,317.539,5
1.773,78.770,6
888.626,833.393,7
777.215,992.843,8
287.778,346.134,9
467.121,238.420,10
297.746,65.045,11
103.788,53.504,12
702.028,660.660,13
4.232,941.861,14
368.738,696.004,15
62.830,717.584,16
77.283,403.725,17
471.666,947.889,18
876.162,147.410,19
211.441,917.510,20
324.384,718.146,21
10.741,686.222,22
785.420,890.022,23
63.048,759.027,24
718.801,542.942,25
249.632,495.135,26
943.393,273.979,27
454.883,478.552,28
506.584,838.663,29
481.420,154.056,30
462.510,466.309,31
998.591,521.707,32
493.650,125.495,33
743.869,773.238,34
500.828,283.336,35
232.287,613.576,36
443.438,587.783,37
313.837,967.101,38
763.057,335.699,39
329.476,960.186,40
143.017,320.326,41
250.604,255.752,42
950.772,303.759,43
889.339,461.035,44
519.442,563.439,45
509.347,493.447,46
39.979,755.347,47
571.997,235.808,48
330.889,741.816,49
961.942,24.607,50
351.608,449.769,51
849.429,545.684,52
578.116,258.657,53
163.428,709.575,54
566.923,444.854,55
926.679,377.550,56
441.738,639.562,57
477.854,304.174,58
74.648,741.503,59
875.149,671.347,60
496.041,701.067,61
740.717,507.765,62
199.300,208.445,63
773.936,517.952,64
548.229,569.986,65
786.379,701.917,66
211.213,3.002,67
151.662,980.655,68
184.457,357.645,69
753.961,241.218,70
417.731,578.091,71
881.149,845.826,72
855.876,666.038,73
142.609,144.505,74
682.212,779.589,75
387.301,738.978,76
937.435,980.359,77
478.273,607.738,78
686.242,595.206,79
299.686,388.062,80
975.455,319.067,81
883.682,784.337,82
139.609,139.482,83
625.125,504.651,84
783.509,797.343,85
232.063,906.066,86
812.192,933.731,87
25.483,306.437,88
134.337,284.196,89
935.874,644.529,90
56.276,545.909,91
608.745,240.207,92
294.718,982.154,93
130.123,199.424,94
461.344,645.743,95
519.045,393.718,96
514.957,137.833,97
915.532,248.058,98
307.950,751.859,99
629.829,635.120,100
42.151,946.676,101
154.633,515.101,102
178.527,735.033,103
183.439,796.629,104
799.335,687.641,105
182.165,459.052,106
292.697,430.346,107
293.648,420.312,108
698.143,321.812,109
656.741,62.816,110
803.263,86.013,111
792.247,398.671,112
367.839,795.408,113
83.170,400.572,114
408.370,961.235,115
817.989,14.770,116
46.617,265.157,117
332.121,147.190,118
102.298,778.112,119
670.605,371.670,120
609.754,200.036,121
582.879,451.636,122
573.557,6.778,123
841.133,4.909,124
359.359,555.862,125
149.638,451.320,126
940.469,300.182,127
926.052,106.604,128
392.180,690.536,129
427.871,171.666,130
33.211,503.570,131
559.337,985.440,132
162.724,116.723,133
459.432,548.099,134
81.364,945.284,135
471.922,399.791,136
343.164,665.047,137
857.129,375.778,138
188.843,829.546,139
209.288,383.288,140
191.366,844.779,141
836.192,745.935,142
146.358,131.238,143
772.302,118.594,144
895.498,104.103,145
235.769,894.755,146
840.674,224.729,147
991.212,896.445,148
900.485,285.718,149
586.104,345.393,150
659.196,552.195,151
718.526,578.564,152
143.580,160.692,153
885.211,931.751,154
884.526,462.184,155
509.739,443.791,156
638.683,697.317,157
842.308,472.013,158
525.265,355.901,159
718.744,406.119,160
419.664,427.920,161
936.479,623.265,162
737.052,811.177,163
485.942,477.504,164
252.211,570.710,165
436.786,156.538,166
401.695,928.421,167
240.475,783.964,168
172.422,755.950,169
593.894,766.049,170
487.256,579.033,171
523.672,393.556,172
603.752,426.438,173
941.448,906.745,174
147.743,727.348,175
730.671,193.451,176
73.464,239.377,177
771.046,50.777,178
191.781,207.486,179
382.822,517.873,180
194.956,49.319,181
560.694,137.226,182
486.524,606.752,183
319.711,622.294,184
740.824,819.704,185
300.457,822.302,186
668.184,277.367,187
82.770,399.469,188
447.975,944.306,189
816.603,35.529,190
496.788,789.308,191
960.900,638.406,192
974.546,449.409,193
93.986,451.940,194
549.792,719.511,195
679.030,405.875,196
949.170,734.904,197
414.503,927.412,198
897.084,640.481,199
878.193,174.321,200
558.568,388.655,201
563.793,659.040,202
432.648,935.322,203
584.454,355.989,204
677.562,777.324,205
136.119,846.424,206
785.919,65.936,207
225.336,181.916,208
158.311,558.861,209
802.963,797.263,210
392.767,990.317,211
761.970,84.495,212
508.189,79.355,213
166.184,635.192,214
283.083,389.548,215
208.607,97.033,216
955.121,956.640,217
63.749,553.302,218
967.427,260.927,219
789.629,413.744,220
266.086,569.128,221
692.430,718.084,222
507.255,794.202,223
379.756,279.057,224
978.619,124.616,225
93.219,708.074,226
230.056,795.005,227
886.203,53.184,228
266.502,801.926,229
396.827,53.910,230
551.152,69.549,231
264.037,734.952,232
20.281,206.940,233
580.643,51.114,234
884.649,359.728,235
60.460,734.098,236
211.621,718.728,237
337.759,437.707,238
875.740,796.731,239
447.369,998.388,240
886.498,842.858,241
51.736,913.410,242
94.129,428.525,243
782.706,404.842,244
804.209,603.946,245
426.761,609.304,246
349.453,67.908,247
86.251,487.112,248
398.807,911.598,249
501.487,139.552,250
736.414,815.820,251
364.602,132.199,252
100.927,635.343,253
121.286,280.459,254
207.740,375.129,255
892.042,575.597,256
899.779,446.662,257
966.398,135.606,258
417.542,993.384,259
322.101,297.024,260
990.156,336.566,261
905.802,797.802,262
677.844,871.236,263
946.031,127.167,264
312.146,576.204,265
962.123,309.528,266
647.027,416.877,267
34.753,324.002,268
4.172,135.173,269
193.242,63.469,270
499.762,626.935,271
366.127,592.300,272
963.728,251.341,273
979.946,282.473,274
756.495,663.117,275
82.238,860.049,276
21.553,719.987,277
981.430,34.208,278
635.649,69.083,279
892.612,455.304,280
481.667,262.799,281
827.646,592.456,282
902.316,477.896,283
336.636,283.935,284
805.397,317.903,285
667.618,660.953,286
322.276,901.295,287
580.359,999.000,288
601.027,839.109,289
523.390,347.308,290
800.401,935.093,291
739.883,253.856,292
88.913,458.412,293
452.421,178.520,294
319.367,341.997,295
440.844,99.485,296
392.360,462.955,297
200.121,160.804,298
519.255,658.157,299
132.734,626.631,300
262.658,326.618,301
431.945,445.333,302
177.109,201.176,303
156.252,568.892,304
230.194,859.249,305
880.316,774.255,306
831.485,76.255,307
411.650,97.493,308
277.170,100.046,309
441.375,133.079,310
185.439,595.592,311
136.829,195.322,312
807.146,921.749,313
317.038,22.111,314
622.116,649.092,315
801.158,607.970,316
509.561,591.854,317
63.314,588.117,318
306.627,475.951,319
633.184,684.806,320
877.906,832.613,321
980.372,778.025,322
477.025,459.635,323
181.975,309.738,324
921.646,432.452,325
310.893,786.448,326
526.411,281.387,327
38.644,182.923,328
491.067,417.477,329
731.219,134.466,330
607.660,979.751,331
416.553,473.738,332
826.879,856.567,333
18.372,733.521,334
654.996,923.821,335
886.847,442.358,336
175.249,919.687,337
818.012,746.659,338
773.351,20.642,339
972.660,894.286,340
941.380,713.190,341
220.474,466.597,342
591.456,851.281,343
259.223,69.734,344
798.613,912.768,345
354.707,538.807,346
651.087,981.824,347
466.399,886.000,348
794.994,431.800,349
649.876,317.856,350
149.563,367.058,351
633.366,446.819,352
671.874,355.527,353
305.134,170.416,354
531.606,776.966,355
98.494,590.580,356
955.892,918.452,357
154.835,480.038,358
650.265,771.842,359
927.187,827.902,360
466.493,671.386,361
792.403,897.956,362
408.362,553.022,363
595.822,863.332,364
783.322,664.324,365
390.645,73.186,366
764.636,513.738,367
346.553,343.217,368
507.355,217.725,369
710.937,245.496,370
546.096,963.607,371
867.003,667.118,372
122.008,305.627,373
609.861,818.790,374
38.388,375.388,375
858.523,453.653,376
71.250,488.924,377
849.211,640.917,378
590.635,377.231,379
946.063,237.589,380
41.550,395.091,381
203.762,345.869,382
304.679,476.131,383
829.256,120.115,384
117.360,40.604,385
596.964,168.221,386
217.352,720.750,387
767.219,270.773,388
213.043,506.906,389
901.658,249.975,390
152.148,64.713,391
927.376,76.224,392
321.315,515.773,393
138.468,785.648,394
288.471,891.047,395
292.658,65.175,396
749.804,5.606,397
158.355,293.653,398
350.588,913.976,399
813.112,561.291,400
306.893,549.686,401
467.669,278.311,402
528.284,105.000,403
