x,y,target_id
255.196,191.684,0
850.605,31.014,1
745.739,164.345,2
106.924,495.409,3
43.108,840.962,4
159.093,317.543,5
1.212,78.278,6
888.626,833.088,7
777.211,993.406,8
288.208,346.735,9
466.561,238.067,10
297.746,65.046,11
103.787,53.505,12
702.493,660.306,13
4.801,941.863,14
369.327,696.500,15
62.362,717.584,16
77.281,403.332,17
472.256,947.892,18
875.846,147.784,19
211.838,917.007,20
324.746,718.147,21
10.740,686.223,22
785.416,889.688,23
63.047,758.621,24
718.800,543.253,25
249.631,494.563,26
942.922,273.491,27
454.515,477.967,28
506.969,838.277,29
481.419,154.486,30
462.846,465.935,31
998.589,522.117,32
493.649,125.498,33
743.440,773.239,34
501.181,283.338,35
232.284,613.579,36
443.438,588.187,37
313.834,967.587,38
762.556,335.701,39
329.474,960.191,40
143.016,320.637,41
251.179,255.316,42
951.084,303.417,43
889.337,461.037,44
519.441,562.886,45
509.344,493.920,46
39.624,755.350,47
572.375,235.812,48
330.889,741.816,49
961.942,24.082,50
351.604,449.773,51
849.037,546.050,52
577.709,258.660,53
163.423,709.887,54
567.451,444.325,55
926.248,377.551,56
441.341,639.565,57
477.854,304.175,58
74.648,740.952,59
875.147,671.350,60
495.608,701.069,61
741.055,507.768,62
199.300,208.763,63
773.932,518.482,64
548.536,569.484,65
785.924,701.921,66
211.525,3.402,67
151.266,981.070,68
184.104,357.081,69
753.503,241.218,70
417.728,577.563,71
881.671,845.829,72
855.328,666.040,73
142.608,145.067,74
681.624,780.072,75
386.994,738.647,76
937.434,980.697,77
478.271,607.250,78
686.238,595.211,79
299.686,388.559,80
976.001,319.652,81
883.199,784.912,82
139.142,139.485,83
625.124,504.655,84
783.951,797.797,85
232.063,906.387,86
811.610,933.734,87
25.481,306.811,88
134.719,284.766,89
935.873,645.106,90
56.652,546.509,91
608.745,239.752,92
294.713,981.665,93
130.123,199.426,94
460.815,645.311,95
519.044,394.038,96
514.513,137.837,97
915.886,248.060,98
308.523,751.859,99
629.828,635.508,100
42.151,946.677,101
155.096,515.557,102
178.525,735.037,103
183.438,796.631,104
799.335,687.992,105
181.671,458.478,106
293.020,430.844,107
293.648,420.811,108
698.142,321.813,109
657.041,62.818,110
803.262,85.640,111
792.718,399.001,112
367.839,795.411,113
83.497,400.121,114
408.368,960.746,115
817.987,14.181,116
46.932,265.160,117
332.120,147.193,118
101.728,777.561,119
670.604,372.218,120
610.138,199.499,121
582.471,452.055,122
573.557,6.271,123
841.133,4.911,124
358.834,556.208,125
150.028,451.731,126
940.467,300.186,127
926.570,106.285,128
392.178,690.025,129
427.319,172.219,130
33.210,503.573,131
559.337,985.039,132
162.316,117.155,133
459.081,548.604,134
81.364,944.795,135
471.921,399.794,136
343.674,665.050,137
856.694,375.780,138
188.430,829.549,139
209.286,383.686,140
191.364,845.224,141
836.190,745.937,142
146.356,131.754,143
772.300,118.241,144
895.989,103.606,145
236.130,894.351,146
840.673,224.731,147
990.778,896.784,148
900.811,285.721,149
585.536,345.397,150
658.867,552.195,151
718.525,578.193,152
143.266,160.694,153
885.809,931.339,154
884.525,462.188,155
509.139,444.334,156
638.682,697.910,157
842.308,472.551,158
525.265,355.903,159
718.743,405.626,160
419.661,428.370,161
936.845,623.267,162
737.050,810.858,163
485.942,476.937,164
252.209,570.355,165
436.424,157.078,166
402.240,928.424,167
240.473,783.388,168
171.960,755.953,169
594.455,766.051,170
487.253,578.498,171
523.277,393.995,172
603.752,425.972,173
940.871,906.746,174
148.096,727.350,175
731.046,193.456,176
73.462,239.081,177
771.045,50.400,178
191.781,207.489,179
382.822,517.461,180
194.952,48.744,181
560.693,137.789,182
485.986,606.404,183
320.030,621.948,184
740.453,819.707,185
300.148,822.303,186
668.769,277.368,187
82.390,399.472,188
447.461,944.306,189
816.913,35.211,190
496.245,789.310,191
961.365,637.977,192
974.937,449.837,193
93.985,451.945,194
549.370,719.983,195
678.620,406.401,196
948.809,734.342,197
414.065,927.078,198
897.084,640.482,199
878.191,174.325,200
558.568,388.075,201
563.333,659.044,202
432.648,935.685,203
584.452,355.634,204
678.122,776.909,205
135.603,846.428,206
785.566,65.594,207
224.895,182.259,208
158.311,559.232,209
802.426,796.811,210
392.179,989.795,211
762.556,84.499,212
508.189,79.356,213
166.700,634.606,214
283.544,389.551,215
208.606,96.706,216
955.672,956.644,217
63.749,553.788,218
967.807,261.285,219
790.015,413.748,220
266.610,569.133,221
692.961,718.598,222
506.920,794.717,223
379.756,279.059,224
978.618,125.164,225
92.644,708.076,226
229.510,794.573,227
885.797,53.188,228
266.164,802.410,229
396.313,53.914,230
550.579,69.553,231
263.647,734.633,232
19.816,206.943,233
580.290,51.115,234
885.168,360.242,235
60.459,734.672,236
211.068,718.236,237
337.277,437.711,238
876.336,796.390,239
446.953,998.062,240
887.000,843.233,241
52.074,913.816,242
93.564,428.525,243
782.162,404.843,244
804.205,603.948,245
427.237,608.851,246
349.996,67.520,247
86.247,487.115,248
398.807,911.969,249
501.485,139.099,250
736.938,816.318,251
364.601,132.735,252
100.527,635.344,253
121.286,280.144,254
208.054,375.613,255
892.042,575.214,256
900.217,446.180,257
966.913,135.611,258
417.541,993.973,259
322.099,296.587,260
989.755,336.566,261
905.378,797.337,262
678.351,871.239,263
945.598,127.168,264
311.742,576.744,265
962.122,309.532,266
647.463,416.348,267
34.752,324.603,268
3.733,134.635,269
193.241,63.873,270
499.761,626.450,271
366.122,592.717,272
963.382,251.345,273
980.537,282.949,274
756.495,663.122,275
82.634,859.627,276
22.041,719.992,277
980.859,34.214,278
636.001,69.084,279
892.611,455.859,280
481.665,262.803,281
828.153,592.124,282
902.315,478.219,283
336.634,284.534,284
805.393,318.408,285
667.618,661.402,286
322.857,901.297,287
579.848,999.000,288
601.027,839.623,289
523.390,346.807,290
800.401,934.557,291
739.357,254.184,292
88.909,458.893,293
451.960,178.521,294
319.725,342.327,295
441.430,99.488,296
392.360,462.960,297
200.480,160.213,298
519.250,658.594,299
133.140,626.304,300
262.656,327.089,301
431.943,445.708,302
176.541,201.177,303
156.252,569.368,304
230.193,859.253,305
880.315,773.723,306
831.481,76.259,307
412.074,97.497,308
277.169,100.048,309
440.889,133.081,310
185.437,595.264,311
137.312,194.868,312
807.541,921.438,313
317.034,22.448,314
622.113,649.095,315
801.158,607.471,316
510.113,592.158,317
62.729,587.675,318
306.238,476.410,319
632.643,684.810,320
878.428,832.615,321
980.020,778.030,322
476.652,459.636,323
182.334,309.744,324
921.645,432.455,325
310.891,786.063,326
526.411,281.388,327
39.187,183.416,328
490.752,417.478,329
731.707,133.872,330
607.657,980.073,331
416.860,474.245,332
826.879,857.028,333
18.852,733.951,334
654.993,924.172,335
886.319,442.360,336
175.249,920.263,337
818.383,746.662,338
773.351,20.341,339
972.660,894.286,340
941.717,713.195,341
220.473,466.169,342
591.764,851.282,343
258.741,69.216,344
798.084,912.433,345
354.707,538.459,346
651.085,982.225,347
466.703,886.304,348
795.361,431.801,349
649.876,317.416,350
150.130,367.063,351
633.366,446.291,352
671.358,355.835,353
304.720,170.422,354
531.605,776.584,355
98.149,590.585,356
956.407,918.456,357
154.505,479.736,358
650.263,771.845,359
926.837,827.482,360
466.844,671.390,361
792.776,897.957,362
408.360,552.626,363
595.820,863.002,364
783.321,664.326,365
390.645,73.504,366
764.633,514.201,367
346.083,343.219,368
507.353,218.293,369
