x,y,target_id
254.370,191.689,0
850.604,31.796,1
745.739,164.346,2
106.923,496.193,3
42.269,840.383,4
160.002,317.548,5
0.259,77.439,6
888.626,832.570,7
777.204,994.362,8
288.939,347.756,9
465.609,237.468,10
297.745,65.047,11
103.785,53.509,12
703.282,659.704,13
5.767,941.868,14
370.330,697.342,15
61.565,717.586,16
77.278,402.663,17
473.258,947.897,18
875.307,148.420,19
212.512,916.152,20
325.362,718.149,21
10.737,686.225,22
785.408,889.120,23
63.044,757.930,24
718.797,543.780,25
249.631,493.590,26
942.121,272.662,27
453.890,476.972,28
507.624,837.620,29
481.417,155.217,30
463.418,465.299,31
998.586,522.813,32
493.647,125.501,33
742.711,773.241,34
501.782,283.342,35
232.278,613.585,36
443.438,588.874,37
313.829,968.412,38
761.705,335.704,39
329.470,960.199,40
143.014,321.164,41
252.156,254.574,42
951.613,302.837,43
889.335,461.039,44
519.438,561.945,45
509.338,494.724,46
39.019,755.355,47
573.019,235.817,48
330.889,741.817,49
961.942,23.191,50
351.597,449.780,51
848.371,546.673,52
577.018,258.665,53
163.413,710.417,54
568.349,443.425,55
925.517,377.552,56
440.667,639.570,57
477.853,304.176,58
74.646,740.014,59
875.141,671.354,60
494.872,701.071,61
741.628,507.774,62
199.300,209.304,63
773.926,519.382,64
549.055,568.630,65
785.151,701.926,66
212.055,4.082,67
150.591,981.775,68
183.503,356.120,69
752.725,241.219,70
417.721,576.667,71
882.558,845.834,72
854.395,666.044,73
142.606,146.023,74
680.625,780.892,75
386.469,738.085,76
937.433,981.272,77
478.267,606.420,78
686.232,595.219,79
299.686,389.402,80
976.929,320.646,81
882.378,785.891,82
138.347,139.489,83
625.123,504.660,84
784.703,798.569,85
232.063,906.932,86
810.621,933.737,87
25.477,307.447,88
135.369,285.735,89
935.873,646.087,90
57.292,547.528,91
608.745,238.978,92
294.703,980.831,93
130.122,199.430,94
459.916,644.576,95
519.043,394.581,96
513.758,137.844,97
916.486,248.065,98
309.496,751.860,99
629.828,636.167,100
42.151,946.680,101
155.883,516.331,102
178.522,735.045,103
183.438,796.633,104
799.333,688.589,105
180.833,457.501,106
293.567,431.688,107
293.648,421.658,108
698.140,321.816,109
657.550,62.823,110
803.260,85.007,111
793.517,399.562,112
367.839,795.415,113
84.054,399.356,114
408.365,959.915,115
817.985,13.180,116
47.468,265.163,117
332.119,147.198,118
100.758,776.624,119
670.604,373.149,120
610.790,198.585,121
581.779,452.767,122
573.557,5.410,123
841.132,4.913,124
357.942,556.798,125
150.691,452.430,126
940.463,300.191,127
927.450,105.743,128
392.176,689.155,129
426.380,173.160,130
33.208,503.577,131
559.337,984.357,132
161.623,117.889,133
458.485,549.462,134
81.364,943.964,135
471.919,399.799,136
344.539,665.055,137
855.956,375.782,138
187.728,829.555,139
209.283,384.361,140
191.360,845.982,141
836.187,745.941,142
146.352,132.631,143
772.297,117.640,144
896.822,102.760,145
236.743,893.664,146
840.671,224.734,147
990.039,897.362,148
901.365,285.726,149
584.571,345.404,150
658.307,552.196,151
718.525,577.563,152
142.731,160.698,153
886.826,930.641,154
884.525,462.194,155
508.117,445.257,156
638.680,698.918,157
842.308,473.464,158
525.265,355.908,159
718.741,404.787,160
419.654,429.135,161
937.467,623.272,162
737.045,810.313,163
485.942,475.972,164
252.205,569.751,165
435.809,157.997,166
403.166,928.430,167
240.470,782.409,168
171.174,755.957,169
595.407,766.055,170
487.246,577.588,171
522.605,394.740,172
603.752,425.178,173
939.890,906.747,174
148.696,727.353,175
731.682,193.464,176
73.457,238.578,177
771.042,49.759,178
191.780,207.493,179
382.820,516.762,180
194.944,47.766,181
560.691,138.746,182
485.071,605.812,183
320.573,621.361,184
739.821,819.711,185
299.623,822.305,186
669.762,277.371,187
81.742,399.477,188
446.588,944.307,189
817.440,34.671,190
495.320,789.312,191
962.154,637.248,192
975.602,450.564,193
93.984,451.951,194
548.651,720.785,195
677.922,407.295,196
948.195,733.387,197
413.321,926.510,198
897.084,640.485,199
878.186,174.331,200
558.567,387.090,201
562.551,659.051,202
432.647,936.303,203
584.449,355.031,204
679.075,776.203,205
134.723,846.434,206
784.965,65.011,207
224.146,182.841,208
158.310,559.862,209
801.513,796.045,210
391.179,988.908,211
763.553,84.505,212
508.188,79.357,213
167.576,633.610,214
284.328,389.557,215
208.603,96.151,216
956.609,956.649,217
63.748,554.614,218
968.451,261.894,219
790.671,413.755,220
267.501,569.140,221
693.861,719.472,222
506.350,795.594,223
379.755,279.063,224
978.615,126.095,225
91.667,708.079,226
228.581,793.840,227
885.105,53.194,228
265.589,803.231,229
395.439,53.919,230
549.605,69.559,231
262.985,734.091,232
19.025,206.948,233
579.690,51.119,234
886.050,361.116,235
60.457,735.647,236
210.128,717.399,237
336.458,437.716,238
877.351,795.809,239
446.244,997.505,240
887.852,843.871,241
52.647,914.506,242
92.604,428.525,243
781.238,404.845,244
804.198,603.953,245
428.045,608.082,246
350.920,66.860,247
86.240,487.121,248
398.805,912.600,249
501.482,138.329,250
737.829,817.165,251
364.599,133.644,252
99.847,635.345,253
121.286,279.610,254
208.588,376.434,255
892.041,574.561,256
900.961,445.361,257
967.788,135.619,258
417.540,994.974,259
322.094,295.844,260
989.072,336.567,261
904.657,796.545,262
679.212,871.243,263
944.862,127.169,264
311.054,577.660,265
962.119,309.537,266
648.204,415.449,267
34.751,325.626,268
2.987,133.720,269
193.239,64.560,270
499.759,625.625,271
366.113,593.425,272
962.794,251.351,273
981.540,283.758,274
756.495,663.129,275
83.306,858.909,276
22.872,720.000,277
979.887,34.222,278
636.600,69.085,279
892.608,456.803,280
481.663,262.809,281
829.015,591.560,282
902.314,478.769,283
336.631,285.553,284
805.386,319.265,285
667.618,662.165,286
323.846,901.301,287
578.977,999.000,288
601.025,840.495,289
523.389,345.955,290
800.400,933.647,291
738.462,254.740,292
88.903,459.711,293
451.176,178.524,294
320.332,342.889,295
442.425,99.493,296
392.359,462.967,297
201.090,159.209,298
519.241,659.336,299
133.831,625.747,300
262.653,327.891,301
431.938,446.345,302
175.574,201.180,303
156.251,570.177,304
230.193,859.258,305
880.312,772.819,306
831.474,76.266,307
412.794,97.503,308
277.168,100.051,309
440.063,133.086,310
185.433,594.708,311
138.132,194.098,312
808.214,920.908,313
317.028,23.020,314
622.107,649.099,315
801.158,606.621,316
511.050,592.674,317
61.735,586.923,318
305.576,477.189,319
631.722,684.817,320
879.315,832.618,321
979.422,778.038,322
476.018,459.639,323
182.944,309.752,324
921.644,432.458,325
310.886,785.408,326
526.411,281.389,327
40.109,184.256,328
490.216,417.480,329
732.537,132.862,330
607.653,980.618,331
417.381,475.105,332
826.879,857.813,333
19.667,734.683,334
654.988,924.767,335
885.423,442.363,336
175.248,921.243,337
819.013,746.667,338
773.349,19.830,339
972.660,894.286,340
942.288,713.201,341
220.472,465.441,342
592.288,851.285,343
257.922,68.334,344
797.185,911.865,345
354.706,537.867,346
651.082,982.905,347
467.219,886.819,348
795.985,431.804,349
649.876,316.667,350
151.093,367.069,351
633.365,445.394,352
670.480,356.356,353
304.014,170.430,354
531.602,775.934,355
97.560,590.591,356
957.281,918.464,357
153.943,479.223,358
650.258,771.849,359
926.241,826.768,360
467.438,671.397,361
793.408,897.959,362
408.356,551.954,363
595.816,862.440,364
783.319,664.329,365
390.643,74.044,366
764.628,514.989,367
345.283,343.222,368
507.349,219.259,369
711.965,246.793,370
546.092,965.209,371
865.791,667.125,372
120.879,307.108,373
608.354,818.800,374
38.384,376.819,375
858.522,453.656,376
71.250,487.598,377
849.210,640.919,378
590.635,377.234,379
946.051,237.594,380
40.433,395.098,381
203.756,344.909,382
306.223,476.134,383
830.561,120.120,384
118.888,41.473,385
595.671,169.230,386
218.493,719.531,387
766.014,270.773,388
213.043,508.501,389
901.654,251.107,390
153.493,64.725,391
928.662,75.368,392
322.578,515.781,393
138.464,785.657,394
286.861,891.050,395
291.477,65.185,396
751.154,4.167,397
157.228,293.662,398
349.364,913.987,399
814.003,561.302,400
306.892,548.424,401
466.777,279.274,402
529.777,105.846,403
929.815,367.231,404
394.397,976.372,405
822.710,539.481,406
841.193,332.318,407
63.081,703.212,408
425.122,993.795,409
316.706,474.053,410
58.887,703.569,411
35.243,439.351,412
788.785,313.405,413
207.855,833.170,414
999.000,498.224,415
689.466,464.606,416
191.112,478.069,417
119.321,632.788,418
290.265,537.588,419
871.875,220.182,420
952.125,112.310,421
197.123,665.830,422
615.253,158.189,423
174.268,669.100,424
155.854,99.492,425
962.250,974.539,426
809.451,269.599,427
252.641,796.259,428
283.578,254.632,429
620.778,629.341,430
345.504,467.572,431
834.916,402.972,432
316.026,717.172,433
933.424,98.801,434
40.484,280.583,435
573.849,69.589,436
637.625,847.446,437
350.694,982.437,438
569.374,786.823,439
843.910,351.653,440
394.711,21.946,441
930.932,674.760,442
879.705,704.122,443
479.722,311.893,444
630.932,104.095,445
174.535,281.176,446
833.191,723.843,447
955.295,708.628,448
153.334,218.009,449
625.847,365.613,450
133.249,779.265,451
130.225,842.012,452
819.992,839.132,453
479.557,95.460,454
139.472,209.214,455
951.383,501.392,456
531.990,493.141,457
468.090,755.305,458
52.414,228.184,459
557.766,398.168,460
257.014,80.103,461
878.772,297.771,462
546.016,766.328,463
237.313,705.806,464
250.904,168.038,465
856.187,518.878,466
708.379,155.868,467
40.463,757.614,468
75.889,635.639,469
939.009,982.616,470
401.115,60.854,471
127.232,625.032,472
775.422,303.612,473
348.281,365.695,474
214.090,606.947,475
999.000,507.987,476
989.226,98.000,477
297.730,307.350,478
261.140,929.992,479
540.471,803.218,480
898.627,788.010,481
360.606,120.752,482
563.669,668.541,483
189.555,234.715,484
976.293,412.123,485
618.394,929.780,486
458.800,233.103,487
651.992,222.505,488
166.822,175.755,489
198.145,888.649,490
555.192,52.399,491
734.410,561.144,492
216.673,919.971,493
609.620,134.335,494
157.598,328.311,495
777.965,881.692,496
796.765,852.647,497
636.186,228.787,498
427.610,217.672,499
854.366,879.373,500
607.152,721.071,501
177.026,269.472,502
564.580,41.769,503
663.809,779.539,504
251.631,65.034,505
551.246,383.256,506
435.361,84.832,507
772.253,310.814,508
492.429,66.139,509
882.334,981.909,510
403.819,926.475,511
656.826,182.542,512
139.522,713.974,513
121.678,665.750,514
528.912,545.106,515
859.951,38.675,516
606.425,746.104,517
397.036,791.956,518
372.308,708.965,519
